Actual_Label,Predicted_Label,Prediction_Correct,Prob_Edukasi,Prob_Finance,Prob_Health,Prob_Lifestyle,Prob_Nasional,Prob_Otomotif,Prob_Sport,Prob_Teknologi,Prob_Travel,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,filename,title
Sport,Sport,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0478778923216569,0.0007831555121488,0.0007827172627138,0.0007829506002071,0.0007828591703041,0.0350936818995152,0.0402658126263747,0.0007827539885472,0.8728481766185318,tribunnews_lifestyle_20251021_042924.csv,"Diklaim Lebih Sehat, Berikut Cara Pemakaian Minyak Makan Merah yang Tepat"
Sport,Sport,True,0.0,0.01,0.0,0.0,0.0,0.0,0.94,0.05,0.0,0.0007778114676909,0.0007775183268706,0.1948411035427633,0.0007773207435262,0.0926434295059886,0.0007776987357804,0.186920623949942,0.1224563565725884,0.4000281371548492,tribunnews_lifestyle_20251021_042924.csv,"Alasan Seseorang Operasi Plastik Kelopak Mata, Ini Kata Ahli Bedah dari Korea Selatan"
Sport,Sport,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0003668422932298,0.1539093062488104,0.4034089587715055,0.0003669310806858,0.0185482714566235,0.4222990605581259,0.0003669127074865,0.0003668444622363,0.0003668724212958,tribunnews_lifestyle_20251021_042924.csv,"Lengkapi Outfit Hari Raya dengan Pilihan Sepatu dari GINO MARIANI, Ada Promo Spesial dari BRI!"
Edukasi,Finance,False,0.37,0.42,0.0,0.0,0.12,0.01,0.0,0.01,0.07,0.0003038081454891,0.0003038031517436,0.2453932434358821,0.0003037789632756,0.0289299438873467,0.0003037409063383,0.0003037888356954,0.0003037381455012,0.7238541545287276,tribunnews_lifestyle_20251021_042924.csv,Tips Makan Enak dan Bergizi saat Sahur dan Berbuka Puasa
Otomotif,Finance,False,0.03,0.85,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0009342561599179,0.2149733512159753,0.1832381074829828,0.0009343451202676,0.1447842520469784,0.066550424808056,0.0009343371666574,0.1113585542369081,0.2762923717622561,tribunnews_lifestyle_20251021_042924.csv,Ivan Gunawan Berikan Tips Pakai Skincare Selama Ramadan
Travel,Nasional,False,0.24,0.07,0.03,0.0,0.48,0.02,0.01,0.01,0.14,0.0106833700317431,0.3315232509225984,0.0230386289932389,0.0224293426917828,0.2751891642571974,0.3353036726368335,0.0006108539353323,0.0006109123474191,0.0006108041838541,tribunnews_lifestyle_20251021_042924.csv,"Sempat Tutup Semua Toko, Produsen Sepatu dan Tas Perempuan Ini Kembali Jualan Offline"
Edukasi,Edukasi,True,0.97,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0006949856012257,0.0493923031955247,0.0006949099402521,0.0006950515918844,0.0006947853197685,0.0006949401473143,0.0006950294301017,0.0006948112309876,0.9457431835429406,tribunnews_lifestyle_20251021_042924.csv,"6 Cara Bersihkan Noda Kuning dan Bekas Air Liur di Bantal, Cukup Pakai Air Lemon hingga Es Batu"
Sport,Sport,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0005447636176171,0.0005449334097377,0.3771047176933645,0.0005448132074273,0.0005449154961041,0.4595532752957101,0.0005448800334988,0.0005448817642599,0.1600728194822801,tribunnews_lifestyle_20251021_042924.csv,"3 Rekomendasi Kasur Busa Empuk dan Nyaman 2024, Buat Tidur jadi Lebih Nyenyak"
Travel,Travel,True,0.0,0.0,0.0,0.01,0.0,0.08,0.0,0.01,0.9,0.0006243605436088,0.4146784674707796,0.1018941366726285,0.0006245502117039,0.0006247157619802,0.2178470168181451,0.0006245351899535,0.1982416419713601,0.0648405753598397,tribunnews_lifestyle_20251021_042924.csv,"5 Rekomendasi Sepeda Anak yang Kokoh dan Awet, Ada Sepeda Polygon Youth"
Finance,Finance,True,0.0,0.81,0.0,0.0,0.0,0.13,0.0,0.06,0.0,0.0007827919270683,0.000782797730969,0.4786339068688664,0.0007826692570052,0.0007830191321067,0.2352361587570293,0.2241666069207882,0.0580493048035159,0.0007827446026506,tribunnews_lifestyle_20251021_042924.csv,Modest Fashion Hype Sarana Memperdalam Pemahaman Mengenai Kehidupan Selama Bulan Ramadan
Travel,Travel,True,0.01,0.05,0.01,0.01,0.01,0.03,0.0,0.04,0.84,0.0011827964636022,0.0011824256116395,0.139794492920252,0.0011824125463879,0.1935231473412895,0.3028845944404967,0.0656054730070253,0.2934619613706729,0.0011826962986336,tribunnews_lifestyle_20251021_042924.csv,"Sempat Ditentang Keluarga, Putri Ramadhani Suci Tri Mukti Kini Bisa Tampil di IFW 2024"
Finance,Finance,True,0.19,0.51,0.01,0.0,0.07,0.05,0.01,0.06,0.1,0.0006617120650675,0.3612249306425337,0.0807489619447376,0.0006616302988084,0.0006617148660831,0.2030320420335517,0.2080265237036994,0.1443208270437478,0.0006616574017703,tribunnews_lifestyle_20251021_042924.csv,Catat! Besok Indonesia Global Halal Fashion Meluncur di Ajang Indonesia Fashion Week
Otomotif,Travel,False,0.0,0.05,0.0,0.03,0.0,0.19,0.0,0.01,0.72,0.000582167824233,0.247891454317636,0.0005821969241525,0.0005822468822911,0.0005820559645903,0.035606140429201,0.0005819129416847,0.0102317871489003,0.7033600375673108,tribunnews_lifestyle_20251021_042924.csv,"Sebelum Beli Panci Listrik, Ketahui Cara Mencuci dengan Benar, Jangan Asal Siram"
Finance,Edukasi,False,0.29,0.25,0.02,0.0,0.25,0.1,0.0,0.06,0.03,0.0008486738337635,0.0008485897813495,0.0008488701233678,0.0008485633632966,0.8775445496601872,0.0167960234334844,0.0724641289632465,0.0008486437580357,0.0289519570832684,tribunnews_lifestyle_20251021_042924.csv,"Fenomena Kidsfluencer seperti Cipung dan Shabira, Apakah Termasuk Eksploitasi Anak?"
Lifestyle,Lifestyle,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1701499166270749,0.0002273239322375,0.3505750634319722,0.0002273182385736,0.3827613258624558,0.0002273002772892,0.0953770368588095,0.000227414247317,0.0002273005242699,tribunnews_lifestyle_20251021_042924.csv,40 Ucapan Selamat Jumat Agung 2024 Penuh Makna dan Harapan
Travel,Travel,True,0.01,0.0,0.03,0.04,0.0,0.03,0.0,0.26,0.63,0.000699166908191,0.2846238437183716,0.0006992341170766,0.4992364599901827,0.1164959526489384,0.081975252185335,0.0006992896184875,0.0006990432136413,0.0148717575997755,tribunnews_lifestyle_20251021_042924.csv,"Cara Mudah Bayar Kebutuhan Rumah Tangga Bulanan Lewat Aplikasi BRImo, Gak Takut Lupa Lagi!"
Teknologi,Teknologi,True,0.01,0.0,0.0,0.06,0.05,0.02,0.0,0.83,0.03,0.0005099846252551,0.000510093767113,0.7680179018610083,0.0005099048230616,0.0005100373199755,0.0964390700508825,0.0292110545000341,0.0442312421993496,0.06006071085332,tribunnews_lifestyle_20251021_042924.csv,"10 Rekomendasi Ide Hampers Lebaran 2024, Cocok Dikirim untuk Keluarga, Sahabat, dan Rekan Kerja"
Finance,Finance,True,0.0,0.55,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0005474999725683,0.0005477058208944,0.0005478629762532,0.0060410977730119,0.0005477697797233,0.0292594748779295,0.0154298235691537,0.000547522314563,0.9465312429159024,tribunnews_lifestyle_20251021_042924.csv,"Tips dan Cara Memilih Bahan Kue yang Bagus dan Berkualitas, Tepung Jadi Bahan Paling Penting"
Nasional,Travel,False,0.0,0.01,0.0,0.01,0.01,0.08,0.0,0.02,0.87,0.00034848518084,0.2570781694449268,0.4648721206805304,0.0291585816086239,0.0003487876567868,0.1886692625468183,0.0003486100050883,0.058827562645927,0.0003484202304581,tribunnews_lifestyle_20251021_042924.csv,"Ada Promo Sneakers dan Apparel Serba Rp50 Ribu, Yuk, Belanja di USS Yard Sale Pakai BRImo!"
Travel,Finance,False,0.02,0.39,0.02,0.02,0.22,0.04,0.03,0.03,0.23,0.0010108737053944,0.0010106589709257,0.0519675159868184,0.0010106708536191,0.0010109066840971,0.0447733535168008,0.0010107901790601,0.0010107970777924,0.8971944330254915,tribunnews_lifestyle_20251021_042924.csv,Jangan Lupakan Pelembab untuk Kulit! Wajib Dipakai Lebih Dahulu Sebelum Make-up
Health,Health,True,0.01,0.0,0.97,0.02,0.0,0.0,0.0,0.0,0.0,0.0005146505211756,0.0005147405471507,0.1002343105345872,0.0005149787520105,0.0237976113474774,0.0005147351524598,0.0005146856120562,0.0005146250765759,0.8728796624565064,tribunnews_lifestyle_20251021_042924.csv,"Kulit Rawan Dehidrasi Saat Puasa, Ini Trik Dari Dokter Agar Tetap Glowing"
Sport,Sport,True,0.0,0.0,0.0,0.0,0.0,0.05,0.95,0.0,0.0,0.0288384522474451,0.1408591274255317,0.144796828653575,0.0003379125818377,0.3663734019567103,0.2051903018874191,0.0530104647262968,0.000337915422646,0.0602555950985378,tribunnews_lifestyle_20251021_042924.csv,"Suzy Hutomo Akui The Body Shop Konsisten Suarakan Kebaikan Untuk Masyarakat, Bumi Dan Lingkungan"
Otomotif,Otomotif,True,0.0,0.08,0.0,0.01,0.0,0.8,0.0,0.11,0.0,0.006384897353994,0.3475728643907148,0.288748334502471,0.1195796120439432,0.0002615853184642,0.1293726465219883,0.0002616023842934,0.1075569495476369,0.0002615079364939,tribunnews_lifestyle_20251021_042924.csv,Hari Terakhir! USS Yard Sale Kasih Promo Belanja Menarik Pakai Aplikasi BRImo!
Lifestyle,Lifestyle,True,0.01,0.0,0.03,0.96,0.0,0.0,0.0,0.0,0.0,0.0003517382778108,0.1343362866460872,0.277991656938508,0.0544343442598127,0.0493315127526952,0.4824986549882519,0.0003517661647995,0.0003521443847237,0.0003518955873107,tribunnews_lifestyle_20251021_042924.csv,"Sempurnakan OOTD Lebaran, Belanja Aksesoris di Cole Haan Pakai Promo Spesial BRI Potongan Rp500rb"
Nasional,Nasional,True,0.0,0.19,0.0,0.0,0.8,0.0,0.0,0.01,0.0,0.0005759357180211,0.0005760879759919,0.0005764304308423,0.0005758472936128,0.1950980317460471,0.0086799552557981,0.0453375343505022,0.0233627562076516,0.7252174210215326,tribunnews_lifestyle_20251021_042924.csv,"Mengenal Adaptogen, Tanaman yang Bantu Tubuh Beradaptasi dengan Stres dan Jadi Solusi Masalah Kulit"
Health,Lifestyle,False,0.03,0.0,0.07,0.84,0.0,0.0,0.01,0.03,0.02,0.0006819240666003,0.0006821877638881,0.155397913415237,0.0006823413720512,0.2673564996222216,0.0006819928078568,0.4037291347075107,0.1701059882536106,0.0006820179910235,tribunnews_lifestyle_20251021_042924.csv,Psikolog: Bermain Jadi Kunci Kualitas Hidup Anak
Finance,Finance,True,0.02,0.48,0.0,0.0,0.2,0.18,0.0,0.05,0.07,0.0429164024163028,0.0005243600414832,0.3058952625065111,0.1127689267559537,0.143915727042022,0.0005243135119734,0.1122519278288248,0.0370863360755466,0.2441167438213819,tribunnews_lifestyle_20251021_042924.csv,Apakah Berenang di Siang Bolong dapat membatalkan Puasa Ramadhan? Ini Hukumnya
Travel,Travel,True,0.12,0.0,0.0,0.1,0.01,0.0,0.01,0.0,0.76,0.0008751143636904,0.0008752659365744,0.1076751483613846,0.0008752554392464,0.0889307901680283,0.0008753057654497,0.7007125538092406,0.0983054450122903,0.0008751211440951,tribunnews_lifestyle_20251021_042924.csv,"Dorong Potensi Generasi Muda di Era Digital, Diginusa Asah Kemampuan Hard Skill dan Soft Skill Siswa"
Nasional,Nasional,True,0.24,0.04,0.0,0.0,0.7,0.0,0.02,0.0,0.0,0.0177072929891057,0.0002989146208822,0.30079841442349,0.000298943208136,0.000298882301903,0.0002988065512919,0.0173735549373915,0.0002988997284357,0.6626262912393637,tribunnews_lifestyle_20251021_042924.csv,5 Makanan Khas Indonesia yang Cocok Sebagai Teman Ketupat Saat Idulfitri
Otomotif,Otomotif,True,0.0,0.01,0.0,0.0,0.0,0.98,0.0,0.01,0.0,0.0005642654335767,0.012468460539943,0.1517915676375053,0.0005642730087544,0.1799072295390912,0.0005644797843358,0.1449212212998496,0.0005643099185448,0.5086541928383989,tribunnews_lifestyle_20251021_042924.csv,"Ingin Tampil Percaya Diri Saat Lebaran, Perlukah Perawatan Kulit ke Klinik Kecantikan?"
Finance,Finance,True,0.0,0.56,0.0,0.0,0.01,0.43,0.0,0.0,0.0,0.0008753382632946,0.0008755590082147,0.2679598338239553,0.0008751954361841,0.1134507019852505,0.3396101403895789,0.0732707854567122,0.2022072626851083,0.0008751829517009,tribunnews_lifestyle_20251021_042924.csv,"Koleksi Es Tjampoer di IFW 2024, Refleksi Budaya Jawa, Bali dan Cina  dalam Satu Karya"
Otomotif,Travel,False,0.01,0.04,0.0,0.0,0.18,0.25,0.0,0.12,0.4,0.0010293889687893,0.0285446764976948,0.1823494409767331,0.1402702137337739,0.0455704529081855,0.0010291470491298,0.5492746260490701,0.0372935848194532,0.01463846899717,tribunnews_lifestyle_20251021_042924.csv,"Gandeng Kemendikbudristek, Gramedia Gelar Program Mudik Asyik Baca Buku, Hadir di 5 Titik Mudik"
Finance,Finance,True,0.24,0.28,0.02,0.0,0.15,0.19,0.01,0.1,0.01,0.0010793055346723,0.1095902400824561,0.0414542189623093,0.0010789753494125,0.0010794124340263,0.0148367401271634,0.6898924964067136,0.0010793117158413,0.1399092993874048,tribunnews_lifestyle_20251021_042924.csv,PPAKI dan BRIN Bekerjasama Tingkatkan Ketahanan Bahan Baku Kosmetika Melalui Inovasi dan Riset
Teknologi,Otomotif,False,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.28,0.0,0.2470072524446962,0.0009752587403878,0.0009757295120126,0.0009753843388883,0.0009752540183452,0.0975666194478968,0.0796397022497013,0.0009748823341237,0.5709099169139479,tribunnews_lifestyle_20251021_042924.csv,BPOM: 239 Klinik Kecantikan Diberi Sanksi karena Langgar Ketentuan
Finance,Finance,True,0.01,0.61,0.0,0.0,0.13,0.23,0.01,0.0,0.01,0.0156163137861054,0.0005397800091384,0.0005399382214724,0.0005396522398129,0.0832270483692055,0.032202496153758,0.0005397255640957,0.0359888453835253,0.830806200272886,tribunnews_lifestyle_20251021_042924.csv,"Deodoran dan Antiperspiran Sering Dianggap Sama, Mana yang Lebih Efektif  Hilangkan Bau Badan?"
Finance,Finance,True,0.0,0.87,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0007372927952291,0.0007374712124466,0.4294403093529786,0.0007362663791651,0.0545233585789054,0.5116155362387161,0.0007369658399116,0.0007363921055159,0.0007364074971312,tribunnews_lifestyle_20251021_042924.csv,Inspirasi Fashion Pria agar Tampil Elegan di Hari Lebaran
Lifestyle,Lifestyle,True,0.0,0.01,0.0,0.86,0.0,0.0,0.02,0.0,0.11,0.0007227907230968,0.0007229304763602,0.3580309611995497,0.00072195417315,0.060794416792526,0.5768403944046778,0.0007225062841102,0.0007219983265087,0.0007220476200202,tribunnews_lifestyle_20251021_042924.csv,Ini Tips Agar Pria Tampil Elegan Saat Lebaran Meski Hanya Berbaju Koko dan Kemeja
Health,Health,True,0.06,0.0,0.59,0.18,0.0,0.0,0.03,0.08,0.06,0.017842944503561,0.1072960463802808,0.0007669024937558,0.0007664816487536,0.000766808411343,0.0232960125414314,0.6077924037654909,0.0158375211213026,0.2256348791340806,tribunnews_lifestyle_20251021_042924.csv,Pemanfaatan Maggot Mampu Urai Sampah Organik 1 kg dalam Sehari
Lifestyle,Lifestyle,True,0.0,0.0,0.03,0.91,0.0,0.0,0.0,0.05,0.01,0.0004292038541336,0.1469644964911464,0.3369599659434834,0.028181328040009,0.1787773462727151,0.0199797025556823,0.2134890145586803,0.0004292682505287,0.0747896740336208,tribunnews_lifestyle_20251021_042924.csv,Le Minerale jadi Minuman Favorit Berbuka Puasa Masyarakat Indonesia Versi Goodstats
Nasional,Nasional,True,0.0,0.09,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.019891015254857,0.0006991176257841,0.0006991675417952,0.0006992605020748,0.8374959802389426,0.0006989866918263,0.0691899523699529,0.0006990183312495,0.0699275014435173,tribunnews_lifestyle_20251021_042924.csv,Psikolog Ungkap Tanda-tanda Anak Alami Kekerasan dari Orang Terdekat
Health,Health,True,0.09,0.0,0.63,0.25,0.0,0.0,0.0,0.03,0.0,0.00108975188954,0.001089763200152,0.1100486204914683,0.0010900623005736,0.1264096085761124,0.5341854288642983,0.0010899863703803,0.2239070541440463,0.0010897241634285,tribunnews_lifestyle_20251021_042924.csv,"IFW 2024, Dinda Tanjung Cerita Koleksi Bertema The Oddesey The Exciting Journey Full of Adventures"
Nasional,Nasional,True,0.0,0.02,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0013390091225123,0.18669247615365,0.3862713343065405,0.0013393795469652,0.00133937674565,0.1738390112149846,0.0013394177505224,0.2323345121292315,0.015505483029943,tribunnews_lifestyle_20251021_042924.csv,"Brand Day Sale Gramedia, Diskon hingga 50 Persen"
Sport,Sport,True,0.0,0.0,0.0,0.0,0.0,0.02,0.98,0.0,0.0,0.0007082715517293,0.0007081414904225,0.5732799407734233,0.0990016981506465,0.0543365247178661,0.2241578101056237,0.0007079770641211,0.0463916858589336,0.0007079502872335,tribunnews_lifestyle_20251021_042924.csv,"Bersiap Mudik dan Libur Panjang EIGER Rilis Safar Series, Koleksi Spesial Lebaran dan Liburan!"
Finance,Travel,False,0.0,0.18,0.01,0.0,0.21,0.11,0.01,0.02,0.46,0.0010487700620373,0.0010486211476432,0.444641521326743,0.0010485303470104,0.4618863452867771,0.0871799714230165,0.0010484864718561,0.0010491432680087,0.0010486106669072,tribunnews_lifestyle_20251021_042924.csv,"Baju 'Shimmer' Diprediksi Jadi Tren Terjelek, Vicky Shu Semangati Perempuan yang Mau Memakainya"
Travel,Nasional,False,0.08,0.23,0.0,0.0,0.31,0.16,0.0,0.0,0.22,0.29041942364804,0.0008550614026719,0.5069033856336619,0.0929469975668416,0.0008553612521239,0.0008549183987144,0.0737561510618363,0.0325536194696351,0.0008550815664747,tribunnews_lifestyle_20251021_042924.csv,"Niat Sholat Taubat Nasuha Zina, Tata Cara, Jumlah Rakaat, dan Waktu Pelaksanaan"
Lifestyle,Teknologi,False,0.0,0.01,0.02,0.41,0.0,0.1,0.01,0.45,0.0,0.000642867710803,0.00064271508394,0.3109959456470489,0.100695458079308,0.3669249204338874,0.0234621077905393,0.0207002806883185,0.1752927258895343,0.0006429786766203,tribunnews_lifestyle_20251021_042924.csv,"Nanako Kurosaki, Idola Grafia Jepang yang Lagi Naik Daun Kunjungi Bali, Kejadian Ini Bikin Dia Kaget"
Sport,Sport,True,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.02,0.3211994196943584,0.0006777651744301,0.5143004333540235,0.0006780426627456,0.0006780103302795,0.0006777445417254,0.0779052528682014,0.0006777544569433,0.0832055769172922,tribunnews_lifestyle_20251021_042924.csv,"Bacaan Niat Puasa Qadha Ramadhan, Simak Ketentuan Apakah Harus Dilaksanakan Berurutan"
Sport,Sport,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0371971710499077,0.0005613864305413,0.8163828762798259,0.0258209382146289,0.0487672339557333,0.0005613702768818,0.069586016728719,0.0005614465700217,0.0005615604937402,tribunnews_lifestyle_20251021_042924.csv,"Puasa Ayyamul Bidh April 2024, Ini Bacaan Niat dan Keutamaan Menjalankannya"
Sport,Sport,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1034541319155913,0.0008233609534392,0.785626678050118,0.0441361623702508,0.0008235601455546,0.0008233744055555,0.0626658402690551,0.0008234292028185,0.0008234626876165,tribunnews_lifestyle_20251021_042924.csv,"Jadwal Puasa pada April 2024: Puasa Syawal, Puasa Ayyamul Bidh, Puasa Senin-Kamis"
Sport,Sport,True,0.0,0.01,0.0,0.0,0.01,0.08,0.88,0.02,0.0,0.1359293732623762,0.0007719711735097,0.7695362819870989,0.0331003053343403,0.0007721743069685,0.0007717852340241,0.0575741506112624,0.0007719028276941,0.0007720552627253,tribunnews_lifestyle_20251021_042924.csv,"Niat Puasa Syawal Digabung Puasa Senin Kamis, Dilengkapi Tata Caranya"
Teknologi,Teknologi,True,0.01,0.0,0.0,0.37,0.0,0.07,0.06,0.45,0.04,0.2527941929231402,0.0006578432897567,0.6992655740264955,0.0006579191485367,0.0006578629700467,0.0006576564784076,0.0006577899807388,0.0006576914820565,0.0439934697008209,tribunnews_lifestyle_20251021_042924.csv,"Mana yang Harus Didahulukan, Puasa Syawal atau Qadha Ramadhan? Simak Penjelasan dan Bacaan Niatnya"
Sport,Sport,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1839007433027426,0.0005370548277055,0.7020961074305737,0.0005372051298471,0.0005371764206005,0.000536941834308,0.1107805659973417,0.000537053045067,0.0005371520118136,tribunnews_lifestyle_20251021_042924.csv,Sampai Kapan Puasa Syawal 1445 Hijriah? Haruskah Berurutan? Simak Niat dan Ketentuannya
Edukasi,Nasional,False,0.21,0.05,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.1242176068605663,0.0005476453290154,0.7607523275697381,0.0005477468074158,0.0760610224239132,0.0005475213795743,0.0362305653698047,0.0005478373192832,0.0005477269406885,tribunnews_lifestyle_20251021_042924.csv,"Niat Puasa Syawal dan Manfaatnya, Bisa Dibaca Siang Hari Asal Belum Makan atau Minum"
Edukasi,Edukasi,True,0.91,0.01,0.0,0.01,0.01,0.0,0.01,0.04,0.01,0.1119130989773784,0.0004411366435698,0.8094884281006498,0.0004413293962566,0.0004411713037793,0.0004411235918649,0.075951418396657,0.0004410921199144,0.0004412014699293,tribunnews_lifestyle_20251021_042924.csv,"Bacaan Niat Puasa Syawal, Bisa Dilafalkan Siang Hari selama Belum Makan atau Minum"
Edukasi,Nasional,False,0.28,0.11,0.1,0.01,0.43,0.0,0.02,0.0,0.05,0.0007082323323052,0.0007082855139557,0.0506976896257256,0.0007081204080512,0.6534421667059338,0.0007079552443628,0.2097745445577268,0.0007082812513706,0.0825447243605677,tribunnews_lifestyle_20251021_042924.csv,"Usai Libur Panjang Semangat Kerja Hilang, Apa yang Bisa Dilakukan? Ini Kata Psikolog "
Otomotif,Otomotif,True,0.0,0.21,0.0,0.0,0.0,0.74,0.0,0.0,0.05,0.0005671571037798,0.369629460906815,0.3794387172380339,0.2475286383712809,0.0005673706312631,0.0005672107258056,0.0005672033898186,0.0005670952466806,0.0005671463865219,tribunnews_lifestyle_20251021_042924.csv,"Berburu Promo Belanja Online saat Momen Lebaran, Perhatikan 6 Tips Hemat Berikut Ini"
Lifestyle,Lifestyle,True,0.01,0.0,0.0,0.95,0.0,0.0,0.0,0.04,0.0,0.0005145150895508,0.0005148033234552,0.0005145758022425,0.0005151164415369,0.0005146559040837,0.0563248114105981,0.0005145931047504,0.0005145389314602,0.9400723899923218,tribunnews_lifestyle_20251021_042924.csv,"Rekomendasi Vitamin Ibu Hamil, Mudah Didapatkan di Apotek Online dan Offline"
Otomotif,Otomotif,True,0.0,0.02,0.0,0.0,0.0,0.51,0.37,0.01,0.09,0.0004940258323925,0.000494274479623,0.0004942536053927,0.0004948362108352,0.0236657708836088,0.000494335358241,0.000494106415787,0.0115397046854954,0.961828692528624,tribunnews_lifestyle_20251021_042924.csv,7 Tips Jaga Daya Tahan Tubuh agar Tak Mudah Sakit: Kurangi Stres hingga Konsumsi Vitamin
